0,1,2,3,4
1.0,1.0,1.0,1.0,1.0
0.4033137414433161,0.8145744218140646,0.7857549607538108,0.7846111243921177,0.7474549956557527
0.3788382245560401,0.7928155515648492,0.7942887288680069,0.7436672111592975,0.7669504962800594
0.3755283939253815,0.7954737858988197,0.7896073273534193,0.769769393233791,0.7736175288838782
0.3534172624162283,0.7717757914865686,0.7615411389034984,0.7796046104831709,0.7682162336317806
0.3509993550429685,0.7633077855385186,0.7862332738631868,0.7786058163538317,0.7603813249286846
0.3462711161656661,0.7233715139370944,0.7768612488276604,0.7665556084221743,0.7661706274945692
0.35137722317510656,0.7351253783460487,0.7888681011206643,0.7615199258087163,0.7691387465909764
0.35591810245172795,0.734461446688365,0.7864086811727777,0.7676525976933306,0.7471026702296187
0.3468004340270202,0.7447821778283635,0.7677155461394707,0.7607503377274728,0.7628120047198694
0.3483532393495217,0.7639429484656026,0.7678657657272226,0.7722645593951285,0.7605120680455002
0.3556518207816787,0.7633910356899842,0.7610536523505874,0.7668913796001432,0.7528093479501891
0.3292882370278575,0.761767379112915,0.7540340783079975,0.7626271535668931,0.7651462122284478
0.3396378990534857,0.7198141461259712,0.7461336456806729,0.7708844797865608,0.7738487162944562
0.34792894145598935,0.7316180803675133,0.7689508215822167,0.7576039448594729,0.7651156139182893
0.35256865373088,0.7399331911920954,0.7773683251787036,0.7591912102896072,0.7641226285224427
0.32635236922112437,0.7508328566097247,0.7620698430910892,0.7749533497367296,0.7674362795775053
0.3391397164714217,0.6969830967634137,0.7718887909025436,0.7562378425845331,0.7429410851049131
0.35993105942224973,0.7589942594509432,0.7814249831120983,0.7598707319713545,0.75436384438753
0.3678884803168354,0.784116582655614,0.7800882045674841,0.7690979228564444,0.7600045546103731
0.36534085746933115,0.7802979492983951,0.7811161112978631,0.7625631985898272,0.7673606949173257
0.3718416568628097,0.7211233606653762,0.7634278647759386,0.7613729821434132,0.7414264791183649
0.3234449063683336,0.7121455295067896,0.747857105462373,0.7785741392960577,0.7567021734727455
0.3394869263748971,0.7187173312169588,0.7794931030504192,0.7700296196685481,0.7604263430707816
0.34940626596140695,0.7117035990087202,0.7871096653158941,0.7549388210619601,0.7441180921450817
0.35501843375402475,0.6622144002833055,0.7470904497555937,0.7669606030786714,0.7537372137069296
0.36000683157190444,0.6768110453374141,0.7609967576805221,0.772429560094156,0.7576991049586019
0.3699550313956729,0.7099686949466099,0.7667778258578155,0.7822718327570706,0.758384793024719
0.34870865585080374,0.7503196245681106,0.7790839675528163,0.771948144759057,0.7696641831679207
0.35308226116201746,0.7437322996078812,0.7755580630336786,0.7778197180622224,0.7708330730604784
0.3707673136206923,0.7753470075015267,0.7454463680739932,0.7729587073002021,0.7690550112120551
0.34238227054606246,0.7773058177700019,0.7644337201957141,0.7767492040266355,0.7438538147306765
0.36172334523111194,0.7827745244534927,0.7754688321520317,0.7522289812079701,0.7573541336480875
0.3668098631404617,0.7889301571175152,0.7829169402815397,0.7623509382185938,0.7628053369888039
0.3472562954536454,0.7634886488237403,0.7800074218311149,0.7617595665602247,0.7413452968248735
0.35059909268614353,0.6976958998289455,0.7749491943767417,0.7685643559591785,0.7528399627311654
0.35031276668405315,0.6990377631082874,0.7755069125854692,0.7844598920598364,0.7547596005568578
0.344972068786292,0.7303459678882522,0.7541382028304932,0.7837437866131703,0.7557379802708555
0.3500471700107645,0.7171200732112596,0.7689444612954516,0.773226875259341,0.7573909123655205
0.35421859008983914,0.710741082395451,0.780336637314317,0.7736333763801679,0.7596948728614225
0.3498594219315348,0.7249025370680884,0.7580266666908312,0.7599595507165962,0.76124507815896
0.34425388112343014,0.7408879269620477,0.770736957274134,0.7754599108291791,0.7641110852302802
0.36306281026029164,0.7087199166740078,0.7741537668296734,0.781523114999026,0.7656122064172006
0.33407646543812713,0.7496798239696125,0.780525513308243,0.7748867644348874,0.7667317300960163
0.34135196604004486,0.6996421214250853,0.7798418518174686,0.7683452908679202,0.760977882185319
0.3446505115991659,0.7050925265548311,0.7811443687682718,0.769362106045081,0.7501893467316185
0.331068037610373,0.6668222580305325,0.6618445988981426,0.7754637930596203,0.7309828544326774
0.33561083114004475,0.672506621054333,0.6903496115878817,0.7724794676656193,0.736036664853069
0.3382507625022584,0.6908264662905184,0.6999339989110487,0.7680748750718634,0.7471241321521561
0.316614405168385,0.6693494419221432,0.679123756330232,0.7619012221098642,0.7495893456658677
0.3249803301778941,0.6782794051449734,0.666943122873602,0.7631284584385495,0.7508899316419677
0.3241021440184484,0.6823537182421522,0.6195479501340755,0.7699556911741385,0.7440943029430532
0.28780556422669407,0.6836780909011515,0.5452902499741619,0.7599998863859051,0.755812651921322
0.2539633301098025,0.6609070823374223,0.5252324354577542,0.6290224131553105,0.6987761905134423
0.23452808489528787,0.6116102283534517,0.4703746574312086,0.573072548186957,0.7215837282839165
0.23922617454924527,0.6291509445779863,0.4878089941566126,0.6278746873697573,0.7126301251185168
0.20867725936689216,0.47802990171490295,0.4735093967256462,0.6638624055239196,0.7252606026078903
0.2105290080557995,0.47987310549049056,0.45245588156402633,0.6746741351097179,0.7296299520398688
0.20480146090403878,0.46469715298625786,0.46243947134965124,0.6889896389908448,0.7569193031928789
0.20804947259002998,0.47435233016527795,0.47791741117894276,0.6603350113771241,0.7482700698328666
0.21628897803325153,0.46164684524888056,0.4847318055603821,0.6845883881157364,0.7619020521142574
0.2153195958435968,0.46307523197508693,0.46874541998935115,0.693730264231145,0.7662792061432926
0.19294676880206627,0.45972092899869205,0.49429549943655454,0.6955540457681522,0.746254489288522
0.19716542249295854,0.4372686538445428,0.5056843330374389,0.7061949399627543,0.7544803105702735
0.19109228329273328,0.4341600774104308,0.5068419767701571,0.7071038286917399,0.7569114577672524
0.19226725349524154,0.4382084063055739,0.5109949378737282,0.7187692046981109,0.7591386784415841
0.1809012211142128,0.42768369779912646,0.5107966014238495,0.7064959684071085,0.7645928134714767
0.18057848858933537,0.43111092412749763,0.5203438036147955,0.7236577204343622,0.7702266916199524
0.17566161179318326,0.4334921708411116,0.5221922376380197,0.7342019491929035,0.7523048922190351
0.16624916069451726,0.43166318870721165,0.48605865814853616,0.7525208397921854,0.7589713918089339
0.17239114689597101,0.42428424458601877,0.5228057723273686,0.4912126723112339,0.7399623891014961
0.16835321825576266,0.41651370013491806,0.49578529485477496,0.6183105717225472,0.7476870673397176
0.17733077993775626,0.4160556401148457,0.47819547993799744,0.6757663581690221,0.7385953433318554
0.17616865713981034,0.40645432564198114,0.4698833412151787,0.709180730541601,0.7274966136002348
0.1714607459300233,0.4126472664140307,0.4878892234399391,0.7198889158430892,0.7225547478963155
0.17347069731282805,0.41208026454349045,0.48635142744553755,0.7160712687380175,0.6606774329382349
0.17389735005427626,0.4148501220461669,0.46810074297930826,0.7226602214577784,0.6751105733542265
0.17286554022400927,0.41812150659024666,0.4754567978578832,0.7316988059374956,0.6866218147570005
0.17990895056199535,0.41323961922302016,0.47606444552639504,0.7139760083589153,0.6899812859504779
0.17579274393365663,0.4135459547661078,0.47608510177635294,0.7160762748469094,0.6813883111485963
0.15465639820124416,0.34643989590864943,0.4772770122439798,0.42313344874463765,0.6909514720966874
0.16421285879589717,0.3605354188242901,0.488675837904544,0.44818779038991463,0.6274246084061323
0.1647840456671205,0.374039733148325,0.384148992175739,0.45982494215359676,0.6333668160624426
0.15875610114290825,0.3907574693075865,0.4063980621548928,0.4778707971137608,0.6521418757219313
0.15263912720320208,0.42272805665404567,0.38570613695076694,0.5001972331405431,0.682816200056889
0.14274186821011936,0.41735566732495366,0.3061105520234223,0.5701297616477876,0.694411182534576
0.14766913340591853,0.42153444020406783,0.32701969008891774,0.594845044826809,0.7109675869250142
0.1512522185169566,0.3867672260015149,0.39672966238276397,0.44243958861402644,0.7091209817852303
0.14782264697932482,0.37095195300116734,0.4405705518391193,0.44343712187967776,0.7080767426769714
0.1498257348734942,0.3767106122468047,0.4418101844527557,0.4419993642657671,0.7172380108171001
0.15135082928256746,0.39347786169423227,0.4687950073808901,0.4447424364170549,0.7259878813842129
0.1511516454105229,0.39113077080116787,0.47609401298963944,0.44483446290836604,0.731311844765646
0.15625524414877734,0.3954534692133107,0.4743819137858975,0.4538926432026208,0.7361163541462226
0.1500520442889772,0.3842618265860121,0.43904873735819694,0.44059070059033,0.7167890870476396
0.15079513342581774,0.3881862675349878,0.4524908074037889,0.4494998738455874,0.7335020721146164
0.14879885867269615,0.3771288519258294,0.4419877939128563,0.4307121635628013,0.7263880888171201
0.1538486291420792,0.39616423158727426,0.4490506422976314,0.43037325688498806,0.7237425397150502
0.15669010866083039,0.39868089790012085,0.47293742903992375,0.4381621130792438,0.7276034382689262
0.15314981259137694,0.3803334050578453,0.48322482273267287,0.4131128657325421,0.7375392088327342
0.14487937157231995,0.39434317939494945,0.4615585828251499,0.41688517729228036,0.7285060173256575
0.15443099032601548,0.3816808043093691,0.4686566964094697,0.3931603369365193,0.7204534107171018
0.15832171616901264,0.38548998527103023,0.46060924433267075,0.4096761939494581,0.7114862733694498
0.16049372084171737,0.387209510320342,0.44526697804330084,0.42366327977511065,0.72725689064321
0.14530560836741216,0.4066623057307325,0.47320976448159585,0.4269319845787633,0.7365410663928653
0.14969605501636268,0.4085543940767873,0.4432629115444289,0.4127936514133198,0.7300659915468803
0.14791448797647552,0.42039270578566257,0.4541361627108601,0.41391844599133054,0.7338915813546383
0.14231729416101158,0.42483895754815104,0.46058351854569246,0.42380500838775587,0.7276163487024093
