RSX,RSY
1.0000000000000009,1.0000000000000002
0.7766078163436864,0.6636591595162417
0.7260391798816733,0.7868516148554413
0.6884697734879934,0.7669922830138909
0.6812374765583766,0.650882095128096
0.6663011494407312,0.6505741505179056
0.6596142077918108,0.6751225346433952
0.613661838152579,0.6571484012616846
0.6436154937723124,0.6772927381765392
0.6888347021270456,0.6635273534808087
0.6827654144765517,0.6629501781891816
0.6259142721684341,0.6480067768254266
0.6430259342292748,0.7405411841276819
0.6015653201766417,0.6414860521393669
0.6405440625335821,0.6396068745127909
0.6320762130241703,0.65293838902472
0.6715815648856645,0.6487823029658808
0.6493417797557722,0.7579585794305161
0.676646282081609,0.6232289934650823
0.6635537593396826,0.6694203372769523
0.6445482044393736,0.7593283291923564
0.6422633233406595,0.6802026610061576
0.6426995907711148,0.750956895854419
0.6353701441400688,0.661087411017128
0.6681611891301732,0.6643492661590696
0.6307727880861953,0.6685411421629355
0.604937315222928,0.6498189435972793
0.6391560306264317,0.633622289633161
0.6225759472681147,0.6547399396654403
0.6803620276262218,0.6569501330045519
0.6536116567732855,0.6602217290270894
0.5226606474364259,0.5158670723166617
0.4985412109548066,0.4930503110929007
0.5324589021612689,0.5152889816973124
0.506997440098428,0.4812012944797586
0.5103502812624499,0.4900537232436971
0.4929577705987815,0.4480708921792751
0.5151679260723747,0.4612449597623042
0.4912744986302023,0.4330398977318476
0.4951073345413111,0.4392715811115762
0.4892163693293987,0.4342316769033188
0.4780762356410172,0.4576538978550227
0.4962479294544015,0.4631040112642715
0.4884569630367988,0.4390518161824028
0.4855288494007095,0.4307547169111361
0.5124201276433139,0.4371339402570326
0.4870241676604962,0.4360160420590951
0.4795250123471491,0.4346559002021085
0.4552870275313268,0.4511980161131114
0.4873088553002005,0.4343844788223009
0.4738356159694222,0.4459320882129248
0.4631943891881258,0.4688089120401735
0.4632242796480039,0.4712654683093996
0.4235435401445832,0.4485258813479797
0.4519872526134937,0.4492527871384283
0.4365287129852148,0.4145177867908729
0.3981167844751676,0.3731002617731853
0.3231905153743085,0.3069043798998683
0.3277561622456282,0.3232414335152402
0.3147206157139522,0.3180175219313281
0.3458596643081448,0.3409855919507801
0.3256306737362056,0.3254416701872743
0.2958538732811068,0.3202389288037005
0.2572170353805543,0.2999437924576005
0.2552825537994329,0.2943092271533817
0.2713604465864089,0.3471283861056087
0.2680852918555991,0.3043264740502036
0.253351803222268,0.3037275097888952
0.2615965292140458,0.2931589063174051
0.2713507400818393,0.2773058746657039
0.251947859869248,0.250395682639987
0.2509966628703436,0.2832007841845609
0.3013425828475348,0.290312255811708
0.2493267333964781,0.2446082242920657
0.3014264567362527,0.2811640187870308
0.2869354808239382,0.3084718848832541
0.2907783858225055,0.2961654703928021
0.2926505303102534,0.3306577339278767
0.2990388961422267,0.3288073697631059
0.2885190998735835,0.3214926588145173
0.3030216153340549,0.3212953992376944
0.2882408198133764,0.3294477159409572
0.2923977738253328,0.3158316640928777
0.288947962472354,0.3239963843113385
0.2999267392066766,0.3233831727551565
0.3030349179224796,0.3258636312766811
0.3256830099816635,0.3334441069794544
0.2958154459641881,0.3222670054046722
0.3349481172562084,0.3534115302419723
0.3582489509109338,0.3824152315060696
0.3115965549748329,0.359955636439236
0.3648070205696164,0.3841863785524676
0.3759149852953181,0.3824864601028968
0.3644590719734994,0.3891367540523133
0.3823690899088892,0.3759527172512524
0.3961512892907052,0.3749229940060691
0.3982589431813096,0.3986997574948902
0.3801036699535911,0.3754960764610423
0.383014817650745,0.3779514330532142
0.3829155294925602,0.3761247179759217
0.3469789492871473,0.3285285168896051
0.3473775677525406,0.3264406347070004
0.3334218963682139,0.3433991778751599
0.3422346596864734,0.3341764847168115
0.3160346017264477,0.3312299773826483
0.3194775607962142,0.3250676403982102
0.3200966319431809,0.3252451189255338
0.3352633948196034,0.370407615005232
0.3403565630946481,0.354185588506512
0.3529537472338397,0.3600888500575418
0.3380791588255705,0.344676139657017
0.3273467319759539,0.3702293026663332
0.3371851503450042,0.3758528467538517
0.3168692144574918,0.3762075204872648
0.3089943809761036,0.3753676729175281
0.3398673053304982,0.3956145033930081
0.3291057373923087,0.37147785698374
0.3174751364813631,0.37585455593512
0.3186207169461867,0.3723751635089381
0.3379803910683248,0.385379425293261
0.3383863809418427,0.3810304310711769
0.3469833375511136,0.378593356719263
0.3245033093638716,0.358909301845469
0.3352374831195532,0.3592020593517639
0.3038612185149163,0.3504433291365542
0.3384442972362736,0.365481255053261
0.3369942737558298,0.3695485094244731
0.3156786504540202,0.3478466755076154
0.333405517772155,0.3413068782166433
0.3467411619838507,0.3426890429698087
0.3438842307738394,0.3116619362913113
0.3722573417063816,0.3233485186369661
0.3621994821023663,0.3312284157924836
0.4294027581918208,0.3257853281146816
0.4130667573006971,0.3265965415927578
0.4219233303405799,0.3043461302632559
0.4331068898040601,0.3464783372424847
0.4330856013511467,0.3171983458913436
0.4128887767071499,0.295047557768853
0.4134327317869353,0.3293706469489485
0.4339189582382312,0.323173384178827
0.4527947642181496,0.350817234210623
0.4080898218645495,0.3259692938063577
0.4368918577532302,0.3508742877779575
0.4170933801949775,0.3362108810808417
0.4599693497054349,0.3480112730965559
0.4475100560518789,0.3648472154213605
0.4781300629286603,0.3678138710277885
0.4670302377385344,0.3245775628595388
0.496090234909169,0.3708144841701151
0.4669598380836658,0.3485860690846727
0.4993338499787082,0.3807464157600374
0.4948484331683531,0.3976168495279951
0.5017381444331707,0.3911793586850258
0.4737262951570965,0.3836418977806836
0.4669404304620909,0.3967585817759772
0.4361164691019804,0.3664496706591196
0.386828728298448,0.342101184082597
0.3510676937205874,0.3230585780980636
0.3090365894849129,0.3136900952971633
0.3540021645916176,0.3129790548637734
